server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:33:02.325,1989122,crazy,-0.3716,-0.4097,1.2881,18.1885,-49.2554,-162.0483
2025-05-29 06:33:02.374,1989172,crazy,-0.1279,-0.145,0.9219,5.3711,-28.5034,-155.1514
2025-05-29 06:33:02.425,1989222,crazy,-0.2964,-0.0903,0.4243,3.1128,-12.6953,-177.3682
2025-05-29 06:33:02.474,1989272,crazy,0.1201,-0.1045,0.3623,-32.1655,-6.6528,-197.5098
2025-05-29 06:33:02.524,1989322,crazy,-0.2358,0.3862,1.001,10.0098,-1.6479,-164.7949
2025-05-29 06:33:02.574,1989372,crazy,-0.2422,-0.0371,0.1099,11.7798,-3.418,-167.6636
2025-05-29 06:33:02.624,1989422,crazy,-0.5791,-0.1753,2.3379,14.3433,-35.8887,-178.7109
2025-05-29 06:33:02.674,1989472,crazy,-0.0972,-0.1411,0.8198,6.2866,-33.9966,-166.4429
2025-05-29 06:33:02.724,1989522,crazy,-0.27,-0.0239,0.6157,2.6855,-2.9297,-183.0444
2025-05-29 06:33:02.774,1989572,crazy,0.1304,0.4131,0.5972,-41.8701,3.479,-209.8389
2025-05-29 06:33:02.824,1989622,crazy,-0.2607,-0.2368,1.2612,16.1743,9.1553,-168.2739
2025-05-29 06:33:02.874,1989672,crazy,-0.252,-0.4819,1.3389,3.9673,8.4839,-164.1235
2025-05-29 06:33:02.926,1989722,crazy,-0.5449,-0.1504,2.5293,16.1743,-37.4146,-179.9927
2025-05-29 06:33:02.974,1989772,crazy,-0.2832,-0.2798,1.2568,5.6152,-24.5361,-171.2036
2025-05-29 06:33:03.025,1989822,crazy,-0.2944,-0.1362,0.7832,-2.0752,-4.5776,-184.2041
2025-05-29 06:33:03.074,1989872,crazy,-0.0059,-0.3096,0.6919,-28.1982,-4.5776,-204.895
2025-05-29 06:33:03.124,1989922,crazy,-0.2373,-0.2612,1.3101,3.1738,6.3477,-172.4243
2025-05-29 06:33:03.175,1989972,crazy,-0.2554,-0.1704,0.668,9.6436,-4.3945,-166.687
2025-05-29 06:33:03.232,1990022,crazy,-0.5918,0.0234,2.6816,9.3384,-34.1797,-182.312
2025-05-29 06:33:03.274,1990072,crazy,-0.2236,-0.1792,1.6201,7.9956,-19.043,-170.5933
2025-05-29 06:33:03.334,1990122,crazy,-0.2471,-0.1094,0.7876,2.3193,-3.9062,-185.6079
2025-05-29 06:33:03.374,1990172,crazy,0.1787,0.2378,0.5498,-36.0107,0.2441,-208.4961
2025-05-29 06:33:03.432,1990222,crazy,-0.3428,0.2119,1.3579,13.855,2.7466,-169.1284
2025-05-29 06:33:03.492,1990272,crazy,-0.2759,-0.3013,0.6187,6.958,-1.1597,-166.9922
2025-05-29 06:33:03.829,1990322,crazy,-0.5249,-0.1987,2.439,7.7515,-30.0903,-183.7769
2025-05-29 06:33:03.830,1990372,crazy,-0.1021,-0.0249,1.1421,13.3057,-20.6909,-172.4854
2025-05-29 06:33:03.831,1990422,crazy,-0.2656,-0.2739,0.6392,6.1035,-3.7842,-184.2041
2025-05-29 06:33:03.832,1990472,crazy,0.186,-0.041,0.3755,-31.9214,-3.9062,-212.9517
2025-05-29 06:33:03.834,1990522,crazy,-0.3525,0.0132,1.5757,11.4746,6.958,-173.0957
2025-05-29 06:33:04.032,1990572,crazy,-0.2598,-0.0039,0.7036,13.6108,2.9907,-171.2646
2025-05-29 06:33:04.034,1990622,crazy,-0.5015,0.1572,1.8843,15.3809,-34.729,-188.1714
2025-05-29 06:33:04.035,1990672,crazy,-0.0801,-0.5254,0.6045,3.2349,-31.311,-175.1709
2025-05-29 06:33:04.036,1990722,crazy,-0.3433,-0.1875,0.6089,8.0566,-9.7046,-187.9883
2025-05-29 06:33:04.051,1990772,crazy,0.0981,-0.4438,0.4248,-27.3438,-9.7656,-211.4868
2025-05-29 06:33:04.054,1990822,crazy,-0.3994,0.1304,1.4834,14.1602,3.6621,-176.8799
2025-05-29 06:33:04.076,1990872,crazy,-0.248,0.124,0.7627,11.4746,2.9297,-170.7764
2025-05-29 06:33:04.124,1990922,crazy,-0.561,-0.1738,1.7959,10.6201,-33.6304,-184.5093
2025-05-29 06:33:04.175,1990972,crazy,-0.2905,-0.0664,1.3374,3.9673,-23.8647,-179.4434
2025-05-29 06:33:04.224,1991022,crazy,-0.2773,0.0298,0.7749,5.4321,-6.7749,-192.0776
2025-05-29 06:33:04.274,1991072,crazy,0.0156,-0.5889,0.3882,-22.1558,-8.0566,-210.5713
2025-05-29 06:33:04.324,1991122,crazy,-0.4053,0.1963,1.3047,8.7891,1.5259,-180.0537
2025-05-29 06:33:04.374,1991172,crazy,-0.2476,-0.084,0.5054,10.2539,-1.0376,-174.4995
2025-05-29 06:33:04.424,1991222,crazy,-0.4141,-0.335,1.8145,12.8174,-38.5132,-187.1338
2025-05-29 06:33:04.476,1991272,crazy,-0.3042,0.3135,1.7827,5.4321,-20.5078,-178.6499
2025-05-29 06:33:04.524,1991322,crazy,-0.3423,0.2002,0.833,5.6763,-5.6152,-195.3125
2025-05-29 06:33:04.574,1991372,crazy,0.1802,-0.4541,0.1758,-20.0195,-9.0942,-211.4258
2025-05-29 06:33:04.624,1991422,crazy,-0.2397,-0.2676,1.0342,10.8032,-1.2207,-172.2412
2025-05-29 06:33:04.674,1991472,crazy,-0.355,0.1494,0.7461,10.0708,3.1738,-174.8657
2025-05-29 06:33:04.724,1991522,crazy,-0.5244,0.4766,2.8892,14.9536,-33.02,-187.9883
2025-05-29 06:33:04.774,1991572,crazy,-0.3301,-0.2905,1.6934,5.4321,-22.0947,-173.4009
2025-05-29 06:33:04.825,1991622,crazy,-0.2578,-0.1543,0.8047,6.6528,-4.5166,-188.9038
2025-05-29 06:33:04.874,1991672,crazy,0.2266,-0.1304,0.4121,-34.729,-1.1597,-214.2334
2025-05-29 06:33:04.924,1991722,crazy,-0.2842,-0.2134,1.0449,17.7612,4.6387,-173.7061
2025-05-29 06:33:04.975,1991772,crazy,-0.3335,-0.1035,0.9551,6.2256,7.9956,-173.0347
2025-05-29 06:33:05.024,1991822,crazy,-0.5918,0.2036,2.9673,12.5732,-31.5552,-190.8569
2025-05-29 06:33:05.077,1991872,crazy,-0.3052,-0.2383,1.6069,6.4697,-22.0337,-175.9644
2025-05-29 06:33:05.124,1991922,crazy,-0.2642,-0.0898,0.8584,4.3945,-5.5542,-189.0869
2025-05-29 06:33:05.174,1991972,crazy,0.0845,0.2109,0.3687,-25.2075,-7.8125,-213.501
2025-05-29 06:33:05.224,1992022,crazy,-0.1318,-0.4536,1.3555,10.0708,5.5542,-173.2178
2025-05-29 06:33:05.274,1992072,crazy,-0.2285,-0.2114,0.6602,9.3384,-4.4556,-171.936
2025-05-29 06:33:05.324,1992122,crazy,-0.5894,-0.3721,2.7095,5.0659,-28.5034,-187.561
2025-05-29 06:33:05.374,1992172,crazy,-0.2847,-0.083,1.6353,9.3384,-18.1274,-174.5605
2025-05-29 06:33:05.424,1992222,crazy,-0.3003,0.0537,0.8418,2.9297,-2.0142,-187.0117
2025-05-29 06:33:05.474,1992272,crazy,0.1001,0.0049,0.48,-37.7197,-4.3945,-215.7593
2025-05-29 06:33:05.524,1992322,crazy,-0.2852,0.3516,1.4258,19.4092,4.5166,-176.7578
2025-05-29 06:33:05.580,1992372,crazy,-0.2271,-0.3779,0.8525,6.4697,5.188,-167.0532
2025-05-29 06:33:05.625,1992422,crazy,-0.6519,-0.5732,2.7437,-0.4883,-12.2681,-187.8662
2025-05-29 06:33:05.677,1992472,crazy,-0.3101,-0.0708,1.5415,7.3242,-13.4888,-180.9082
2025-05-29 06:33:05.729,1992522,crazy,-0.4292,0.127,1.2017,1.8311,5.8594,-190.0635
2025-05-29 06:33:05.774,1992572,crazy,0.0937,-0.1743,0.3701,-26.6113,-12.7563,-212.2192
2025-05-29 06:33:05.824,1992622,crazy,-0.3945,0.0913,1.5845,8.5449,4.5776,-184.082
2025-05-29 06:33:05.875,1992672,crazy,-0.3145,-0.2871,0.7705,13.4277,0.1831,-168.8843
2025-05-29 06:33:05.924,1992722,crazy,-0.4775,-0.0376,2.4971,6.1035,-25.7568,-188.4155
2025-05-29 06:33:05.977,1992772,crazy,-0.106,-0.0977,1.0513,17.8833,-14.4653,-179.0771
2025-05-29 06:33:06.024,1992822,crazy,-0.3154,-0.1504,0.9746,1.3428,1.5869,-189.8193
2025-05-29 06:33:06.074,1992872,crazy,0.0176,-0.0615,0.5264,-19.8364,-7.5684,-213.3789
2025-05-29 06:33:06.124,1992922,crazy,-0.4531,-0.0908,2.1958,4.8828,10.1929,-179.2603
2025-05-29 06:33:06.174,1992972,crazy,-0.2861,-0.0884,0.8584,11.9019,2.5635,-174.2554
2025-05-29 06:33:06.224,1993022,crazy,-0.4307,0.1646,2.6104,12.146,-31.7993,-188.9648
2025-05-29 06:33:06.279,1993072,crazy,-0.2363,0.1719,1.9678,7.6294,-16.5405,-177.7954
2025-05-29 06:33:06.324,1993122,crazy,-0.3604,0.2124,1.0552,8.3008,-5.8594,-192.0776
2025-05-29 06:33:06.374,1993172,crazy,0.0298,0.0435,0.5933,-20.5688,-9.2773,-212.8296
2025-05-29 06:33:06.424,1993222,crazy,-0.314,-0.0771,1.3247,15.9912,-2.3804,-174.2554
2025-05-29 06:33:06.475,1993272,crazy,-0.2656,-0.104,0.6025,13.855,3.479,-173.2178
2025-05-29 06:33:06.534,1993322,crazy,-0.3999,-0.0161,2.9321,9.4604,-22.8271,-189.27
2025-05-29 06:33:06.575,1993372,crazy,-0.2573,-0.0254,1.6714,7.3242,-25.7568,-176.8188
2025-05-29 06:33:06.625,1993422,crazy,-0.3652,-0.2026,0.5469,0.3052,-6.5918,-190.4297
2025-05-29 06:33:06.676,1993472,crazy,-0.3579,0.7402,0.7349,-31.0669,-2.1362,-214.9048
2025-05-29 06:33:06.724,1993522,crazy,-0.4067,0.1699,1.3071,18.9209,8.4839,-175.7812
2025-05-29 06:33:06.774,1993572,crazy,-0.2354,-0.4233,0.8896,7.8125,4.8828,-174.3774
2025-05-29 06:33:06.824,1993622,crazy,-0.3281,-0.354,0.938,31.25,-47.8516,-182.0068
2025-05-29 06:33:06.875,1993672,crazy,-0.2891,-0.4429,0.6763,2.0142,-33.6304,-180.3589
2025-05-29 06:33:06.924,1993722,crazy,-0.3447,-0.4072,0.2651,0.4272,-9.1553,-194.2139
2025-05-29 06:33:06.974,1993772,crazy,-0.1606,0.5005,0.7227,-31.9824,2.1362,-220.3369
2025-05-29 06:33:07.024,1993822,crazy,-0.2798,-0.2627,1.3032,18.9209,7.019,-179.8096
2025-05-29 06:33:07.075,1993872,crazy,-0.2422,-0.1934,1.002,0.8545,5.127,-182.5562
2025-05-29 06:33:07.124,1993922,crazy,-0.4868,0.0171,1.2524,29.4189,-44.6777,-197.0215
2025-05-29 06:33:07.174,1993972,crazy,-0.2549,-0.4175,0.9814,10.0098,-28.0762,-189.209
2025-05-29 06:33:07.224,1994022,crazy,-0.4175,-0.1152,0.6011,-1.2207,-9.3384,-202.0264
2025-05-29 06:33:07.274,1994072,crazy,-0.1719,-0.2593,0.6821,-24.231,-8.0566,-221.4966
2025-05-29 06:33:07.324,1994122,crazy,-0.2686,0.0049,1.2817,7.9956,2.9297,-187.5
2025-05-29 06:33:07.374,1994172,crazy,-0.3066,0.0845,0.479,10.9253,-4.8828,-183.5327
2025-05-29 06:33:07.424,1994222,crazy,-0.4585,0.1641,1.1318,26.6113,-40.3442,-201.0498
2025-05-29 06:33:07.474,1994272,crazy,-0.2148,-0.1851,0.6714,7.4463,-27.71,-190.4907
2025-05-29 06:33:07.524,1994322,crazy,-0.3179,-0.2393,0.3027,3.9673,-2.5635,-200.7446
2025-05-29 06:33:07.574,1994372,crazy,0.0806,-0.4194,0.3389,-27.5269,-6.6528,-223.999
2025-05-29 06:33:07.624,1994422,crazy,-0.3843,0.0454,1.6377,17.1509,4.2725,-185.73
2025-05-29 06:33:07.674,1994472,crazy,-0.4395,-0.0942,1.291,5.6763,8.5449,-183.8379
2025-05-29 06:33:07.725,1994522,crazy,-0.479,0.394,1.7192,23.0103,-27.2827,-202.2705
2025-05-29 06:33:07.775,1994572,crazy,-0.1855,-0.2793,1.0156,2.8687,-18.0664,-187.9272
2025-05-29 06:33:07.828,1994622,crazy,-0.3057,-0.2588,0.5449,4.0894,-0.9766,-199.1577
2025-05-29 06:33:07.874,1994672,crazy,-0.3569,-0.2539,0.8335,-18.9819,-7.9956,-225.0977
2025-05-29 06:33:07.924,1994722,crazy,-0.3135,-0.1406,1.0957,12.6343,-1.4648,-186.7676
2025-05-29 06:33:07.975,1994772,crazy,-0.3027,-0.0933,1.0024,11.4746,5.7373,-182.6782
2025-05-29 06:33:08.025,1994822,crazy,-0.3477,-0.3979,1.4243,23.4375,-40.2222,-198.6694
2025-05-29 06:33:08.075,1994872,crazy,-0.1587,-0.3066,1.1636,5.5542,-18.8599,-187.7441
2025-05-29 06:33:08.126,1994922,crazy,-0.356,-0.0903,0.5737,3.8452,-1.5259,-203.064
2025-05-29 06:33:08.175,1994972,crazy,-0.2988,-0.2437,0.5396,-24.0479,-10.2539,-220.459
2025-05-29 06:33:08.224,1995022,crazy,-0.1807,-0.3408,0.9878,11.4136,0.061,-187.6831
2025-05-29 06:33:08.274,1995072,crazy,-0.397,0.3564,0.5791,11.3525,5.9204,-184.3872
2025-05-29 06:33:08.324,1995122,crazy,-0.3867,0.0649,1.9263,22.2778,-30.7617,-200.3174
2025-05-29 06:33:08.374,1995172,crazy,-0.1724,-0.6245,0.8081,5.249,-29.6021,-186.4624
2025-05-29 06:33:08.424,1995222,crazy,-0.3096,-0.1802,0.7866,2.1362,-0.1221,-200.4395
2025-05-29 06:33:08.474,1995272,crazy,-0.1357,0.647,0.6694,-27.5269,-3.0518,-226.3794
2025-05-29 06:33:08.524,1995322,crazy,-0.4507,0.0791,1.2173,23.5596,3.479,-180.0537
2025-05-29 06:33:08.574,1995372,crazy,-0.2505,-0.0337,1.041,5.4932,10.3149,-184.3872
2025-05-29 06:33:08.624,1995422,crazy,-0.5146,-0.5981,1.9775,18.8599,-35.9497,-195.9839
2025-05-29 06:33:08.674,1995472,crazy,-0.2505,0.0278,1.4189,8.9722,-24.1699,-191.6504
2025-05-29 06:33:08.724,1995522,crazy,-0.3198,-0.0811,0.814,3.9673,-4.6387,-200.6836
2025-05-29 06:33:08.774,1995572,crazy,0.042,-0.2939,0.2979,-21.3013,-9.5215,-222.5952
2025-05-29 06:33:08.824,1995622,crazy,-0.2344,-0.5801,1.1411,11.6577,5.3711,-185.2417
2025-05-29 06:33:08.874,1995672,crazy,-0.3008,-0.082,1.1787,9.2773,5.0659,-182.6172
2025-05-29 06:33:08.924,1995722,crazy,-0.6055,0.2061,2.1421,20.5078,-32.8979,-203.7964
2025-05-29 06:33:08.974,1995772,crazy,-0.3164,0.0234,1.3398,8.9111,-20.1416,-188.8428
2025-05-29 06:33:09.024,1995822,crazy,-0.3525,-0.2197,0.7925,0.7935,-4.3335,-201.7212
2025-05-29 06:33:09.074,1995872,crazy,-0.1338,-0.0864,0.4092,-18.7988,-12.146,-223.7549
2025-05-29 06:33:09.124,1995922,crazy,-0.2783,-0.3418,1.2749,8.3618,3.9062,-187.439
2025-05-29 06:33:09.174,1995972,crazy,-0.2568,0.0615,0.5234,12.8784,-3.479,-182.9224
2025-05-29 06:33:09.224,1996022,crazy,-0.5479,-0.0708,1.9224,17.8223,-35.5225,-203.125
2025-05-29 06:33:09.274,1996072,crazy,-0.3257,0.1978,1.1152,9.5215,-22.3389,-192.627
2025-05-29 06:33:09.324,1996122,crazy,-0.3462,-0.2451,0.4976,9.6436,-6.0425,-196.3501
2025-05-29 06:33:09.374,1996172,crazy,0.0112,0.3896,0.3911,-29.541,-5.249,-222.5952
2025-05-29 06:33:09.424,1996222,crazy,-0.4766,0.3193,1.2646,19.9585,2.1973,-188.7817
2025-05-29 06:33:09.474,1996272,crazy,-0.2305,0.2393,0.458,10.3149,3.479,-187.3169
2025-05-29 06:33:09.524,1996322,crazy,-0.5229,-0.041,2.2783,14.0381,-30.3955,-199.7681
2025-05-29 06:33:09.574,1996372,crazy,-0.1841,-0.2373,1.0747,4.3945,-22.2168,-185.0586
2025-05-29 06:33:09.624,1996422,crazy,-0.335,-0.314,0.8057,6.0425,-8.4229,-199.1577
2025-05-29 06:33:09.674,1996472,crazy,0.1104,-0.4839,0.1875,-27.0386,-10.8032,-223.938
2025-05-29 06:33:09.724,1996522,crazy,-0.3237,-0.3452,1.3325,12.085,4.2114,-186.7065
2025-05-29 06:33:09.777,1996572,crazy,-0.1968,-0.1875,0.9717,12.2681,3.3569,-182.6172
2025-05-29 06:33:09.824,1996622,crazy,-0.3911,-0.5044,1.7383,14.7095,-34.2407,-197.2046
2025-05-29 06:33:09.876,1996672,crazy,-0.1904,-0.5454,1.1094,3.7231,-19.2261,-187.2559
2025-05-29 06:33:09.924,1996722,crazy,-0.3618,-0.1392,0.7769,5.0049,-4.3335,-201.5991
2025-05-29 06:33:09.979,1996772,crazy,-0.1558,-0.3945,0.4453,-21.9116,-12.0239,-222.4121
2025-05-29 06:33:10.024,1996822,crazy,-0.3301,-0.6484,1.21,8.0566,-1.1597,-189.5142
2025-05-29 06:33:10.075,1996872,crazy,-0.3545,-0.3096,0.6782,12.146,4.3945,-180.7861
2025-05-29 06:33:10.124,1996922,crazy,-0.3784,-0.3833,1.7104,20.6299,-35.0342,-199.4019
2025-05-29 06:33:10.176,1996972,crazy,-0.1431,-0.2769,0.856,13.1836,-29.6021,-187.9272
2025-05-29 06:33:10.224,1997022,crazy,-0.3564,-0.147,0.3501,7.6904,-8.3618,-201.9653
2025-05-29 06:33:10.274,1997072,crazy,-0.127,-0.0967,0.2544,-23.4985,-9.3994,-223.938
2025-05-29 06:33:10.325,1997122,crazy,-0.3682,-0.1606,1.1069,7.7515,7.1411,-190.2466
2025-05-29 06:33:10.374,1997172,crazy,-0.2773,-0.0825,0.6577,8.4229,5.4321,-183.2275
2025-05-29 06:33:10.425,1997222,crazy,-0.5293,-0.1133,2.6108,18.8599,-30.8228,-199.9512
2025-05-29 06:33:10.474,1997272,crazy,-0.2085,-0.6836,1.1372,3.9062,-27.9541,-184.2041
2025-05-29 06:33:10.524,1997322,crazy,-0.314,-0.3506,0.6465,4.0283,-6.0425,-198.6084
2025-05-29 06:33:10.574,1997372,crazy,0.1128,0.2783,0.313,-31.4331,-1.3428,-227.8442
2025-05-29 06:33:10.624,1997422,crazy,-0.478,-0.2378,1.1172,16.5405,5.127,-181.5186
2025-05-29 06:33:10.674,1997472,crazy,-0.2998,-0.2998,0.9917,3.6011,5.8594,-183.6548
2025-05-29 06:33:10.724,1997522,crazy,-0.5483,-1.0049,1.5723,18.0664,-47.9736,-195.4956
2025-05-29 06:33:10.774,1997572,crazy,-0.0986,-0.1948,1.3267,5.6763,-25.6958,-179.2603
2025-05-29 06:33:10.824,1997622,crazy,-0.356,-0.3037,0.6426,6.7749,-14.0381,-203.3691
2025-05-29 06:33:10.874,1997672,crazy,0.0757,-0.3145,0.062,-17.0288,-14.4653,-225.4028
2025-05-29 06:33:10.925,1997722,crazy,-0.4546,-0.1577,1.2969,4.7607,1.8311,-185.791
2025-05-29 06:33:10.974,1997772,crazy,-0.3354,-0.0039,0.4546,8.9111,-0.9155,-184.9365
2025-05-29 06:33:11.024,1997822,crazy,-0.48,-0.1626,2.1948,11.2305,-29.9683,-202.5146
2025-05-29 06:33:11.075,1997872,crazy,-0.2373,-0.2031,1.3848,11.1694,-16.3574,-184.5703
2025-05-29 06:33:11.124,1997922,crazy,-0.4028,-0.0806,0.8237,5.6763,-1.8921,-200.0122
2025-05-29 06:33:11.175,1997972,crazy,-0.0518,-0.5176,0.5405,-25.6958,-11.2915,-226.1963
2025-05-29 06:33:12.737,1998022,crazy,-0.4121,-0.4297,1.4966,4.1504,7.8735,-191.4673
2025-05-29 06:33:12.738,1998072,crazy,-0.229,0.1475,0.4692,7.7515,0.3662,-186.3403
2025-05-29 06:33:12.739,1998122,crazy,-0.501,-0.3081,2.4375,7.9346,-18.3105,-204.4067
2025-05-29 06:33:12.741,1998172,crazy,-0.3818,0.2305,1.7983,7.8125,-11.0474,-191.1011
2025-05-29 06:33:12.742,1998222,crazy,-0.3447,-0.3022,0.8477,7.3853,-1.4038,-201.9043
2025-05-29 06:33:12.743,1998272,crazy,-0.0908,0.1802,0.4795,-25.2686,-8.4229,-233.1543
2025-05-29 06:33:12.744,1998322,crazy,-0.4268,-0.0352,1.4604,18.0664,4.3945,-195.6177
2025-05-29 06:33:12.745,1998372,crazy,-0.2944,-0.3184,1.2656,6.897,6.1646,-187.0728
2025-05-29 06:33:12.745,1998422,crazy,-0.5645,-0.4243,3.0063,11.0474,-13.0615,-212.4023
2025-05-29 06:33:12.750,1998472,crazy,-0.3037,-0.5688,1.4521,6.8359,-12.5122,-201.2329
2025-05-29 06:33:12.750,1998522,crazy,-0.4438,-0.1157,1.0322,5.249,0.7324,-211.4868
2025-05-29 06:33:12.751,1998572,crazy,-0.1602,-0.3945,0.4126,-22.7661,-11.3525,-235.1685
