server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:05:50.049,356855,rest,-0.0073,0.0752,0.9951,-4.5166,-0.4883,-1.4038
2025-05-29 06:05:50.093,356905,rest,-0.0078,0.0757,0.9932,-4.6387,-0.4883,-1.4038
2025-05-29 06:05:50.145,356955,rest,-0.0083,0.0737,0.9946,-4.5166,-0.4883,-1.4038
2025-05-29 06:05:50.195,357005,rest,-0.0059,0.0732,0.9966,-4.5776,-0.4883,-1.4648
2025-05-29 06:05:50.243,357055,rest,-0.0063,0.0752,0.9946,-4.5776,-0.4883,-1.4038
2025-05-29 06:05:50.294,357105,rest,-0.0088,0.0732,0.9932,-4.5166,-0.4883,-1.3428
2025-05-29 06:05:50.347,357155,rest,-0.0063,0.0757,0.9976,-4.4556,-0.4272,-1.4648
2025-05-29 06:05:50.393,357205,rest,-0.0093,0.0757,0.9927,-4.4556,-0.4272,-1.4648
2025-05-29 06:05:50.443,357255,rest,-0.0073,0.0737,0.9971,-4.5166,-0.4883,-1.4038
2025-05-29 06:05:50.496,357305,rest,-0.0078,0.0737,0.9961,-4.5166,-0.6104,-1.5259
2025-05-29 06:05:50.554,357355,rest,-0.0073,0.0747,0.9932,-4.5166,-0.4883,-1.5259
2025-05-29 06:05:50.593,357405,rest,-0.0088,0.0742,0.9912,-4.5166,-0.4883,-1.5259
2025-05-29 06:05:50.644,357455,rest,-0.0073,0.0757,0.9946,-4.5166,-0.4883,-1.4038
2025-05-29 06:05:50.693,357505,rest,-0.0068,0.0737,0.9946,-4.4556,-0.5493,-1.3428
2025-05-29 06:05:50.743,357555,rest,-0.0083,0.0757,0.9956,-4.5166,-0.5493,-1.4038
2025-05-29 06:05:50.793,357605,rest,-0.0054,0.0737,0.9941,-4.5776,-0.4883,-1.4038
2025-05-29 06:05:52.194,357655,rest,-0.0073,0.0757,0.9917,-4.5776,-0.5493,-1.4648
2025-05-29 06:05:52.194,357705,rest,-0.0054,0.0737,0.9951,-4.4556,-0.6104,-1.4038
2025-05-29 06:05:52.194,357755,rest,-0.0088,0.0747,0.9932,-4.5166,-0.4883,-1.4038
2025-05-29 06:05:52.194,357805,rest,-0.0068,0.0732,0.9932,-4.5166,-0.4883,-1.5259
2025-05-29 06:05:52.194,357855,rest,-0.0063,0.0747,0.9922,-4.5166,-0.4883,-1.4038
2025-05-29 06:05:52.194,357905,rest,-0.0034,0.0742,0.9922,-4.6387,-0.4883,-1.4648
2025-05-29 06:05:52.194,357955,rest,-0.0083,0.0737,0.9932,-4.5166,-0.4883,-1.4648
2025-05-29 06:05:52.194,358005,rest,-0.0049,0.0752,0.9917,-4.5166,-0.5493,-1.4038
2025-05-29 06:05:52.194,358055,rest,-0.0068,0.0742,0.9912,-4.5166,-0.6104,-1.5259
2025-05-29 06:05:52.298,358105,rest,-0.0059,0.0752,0.9966,-4.5166,-0.5493,-1.4038
2025-05-29 06:05:52.298,358155,rest,-0.0068,0.0752,0.9956,-4.5166,-0.5493,-1.4648
2025-05-29 06:05:52.298,358205,rest,-0.0078,0.0767,0.9937,-4.5166,-0.4883,-1.3428
2025-05-29 06:05:52.298,358255,rest,-0.0068,0.0752,0.9937,-4.4556,-0.4883,-1.3428
2025-05-29 06:05:52.298,358305,rest,-0.0063,0.0767,0.9941,-4.5776,-0.4883,-1.4648
2025-05-29 06:05:52.298,358355,rest,-0.0073,0.0776,0.9917,-4.4556,-0.4272,-1.5259
2025-05-29 06:05:52.298,358405,rest,-0.0068,0.0757,0.9932,-4.5166,-0.4883,-1.3428
2025-05-29 06:05:52.298,358455,rest,-0.0059,0.0752,0.9956,-4.5166,-0.4883,-1.4648
2025-05-29 06:05:52.298,358505,rest,-0.0107,0.0752,0.9946,-4.6387,-0.4883,-1.4038
2025-05-29 06:05:52.303,358555,rest,-0.0073,0.0767,0.9941,-4.4556,-0.4272,-1.5259
2025-05-29 06:05:52.313,359125,rest,-0.0059,0.0732,0.998,-4.4556,-0.4883,-1.4648
2025-05-29 06:05:52.362,359174,rest,-0.0078,0.0737,0.9912,-4.5776,-0.4272,-1.4648
2025-05-29 06:05:52.412,359224,rest,-0.0078,0.0752,0.9946,-4.5166,-0.4272,-1.3428
2025-05-29 06:05:52.462,359274,rest,-0.0063,0.0747,0.9946,-4.5776,-0.4883,-1.4038
2025-05-29 06:05:52.512,359324,rest,-0.0088,0.0752,0.9937,-4.5776,-0.4883,-1.5259
2025-05-29 06:05:52.562,359374,rest,-0.0059,0.0747,0.9961,-4.5776,-0.4272,-1.4648
2025-05-29 06:05:52.612,359424,rest,-0.0083,0.0757,0.9941,-4.5166,-0.4272,-1.5259
2025-05-29 06:05:52.662,359474,rest,-0.0063,0.0737,0.9932,-4.5166,-0.4883,-1.4648
