server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:13:58.580,845389,walk,0.0181,0.0557,1.3911,-7.6294,0.7935,-5.4321
2025-05-29 06:13:58.631,845439,walk,0.2534,-0.6606,1.2466,-12.6953,5.9814,-0.7935
2025-05-29 06:13:58.680,845489,walk,0.0557,-0.1113,0.9331,-4.6997,-1.77,5.9204
2025-05-29 06:13:58.731,845539,walk,0.1436,-0.1323,0.479,-8.1177,-5.3711,6.2256
2025-05-29 06:13:58.780,845589,walk,0.251,0.228,1.4751,-14.3433,-1.3428,-6.8359
2025-05-29 06:13:58.829,845639,walk,0.1367,0.1196,1.0313,-8.2397,7.019,-5.7373
2025-05-29 06:13:58.879,845689,walk,0.0942,-0.043,1.0571,-6.3477,3.0518,-1.6479
2025-05-29 06:13:58.929,845739,walk,-0.0947,-0.0806,2.0537,-3.54,19.165,-2.2583
2025-05-29 06:13:58.979,845789,walk,0.104,0.25,0.9771,-3.1738,2.0752,5.6763
2025-05-29 06:13:59.029,845839,walk,0.0986,0.0684,0.7412,-2.5635,-5.3101,6.4087
2025-05-29 06:13:59.122,845889,walk,0.0586,0.6929,1.29,-22.583,-0.7324,-9.0942
2025-05-29 06:13:59.131,845939,walk,0.0557,0.0718,1.1479,-4.2114,8.606,-3.0518
2025-05-29 06:13:59.203,845989,walk,-0.0054,-0.0952,1.2856,-2.6245,-0.3662,-3.0518
2025-05-29 06:13:59.291,846039,walk,-0.4409,0.3984,2.8047,-3.1128,39.856,-2.5024
2025-05-29 06:13:59.591,846089,walk,0.0293,0.3877,1.2842,-1.5259,5.4321,3.54
2025-05-29 06:13:59.592,846139,walk,0.1045,-0.085,0.7607,0.4883,-9.3994,6.7139
2025-05-29 06:13:59.594,846189,walk,-0.3257,0.1294,2.1133,-31.3721,-2.1973,-10.376
2025-05-29 06:13:59.921,846239,walk,0.084,-0.0581,0.6084,-0.1221,11.2915,-2.6245
2025-05-29 06:13:59.923,846289,walk,0.1636,0.1123,1.1802,-3.7231,-7.0801,-5.7983
2025-05-29 06:13:59.924,846339,walk,0.1782,-0.2568,1.2124,-4.5166,26.8555,-12.5122
2025-05-29 06:13:59.925,846389,walk,0.02,-0.0044,1.2681,0.9766,6.2866,6.6528
2025-05-29 06:13:59.926,846439,walk,0.123,0.186,1.1533,-2.6245,-12.9395,8.7891
2025-05-29 06:13:59.927,846489,walk,-0.4878,-0.5483,2.8081,-27.2217,-15.2588,-7.0801
2025-05-29 06:14:00.133,846539,walk,-0.1069,-0.0825,2.1333,1.8311,15.7471,-3.9062
2025-05-29 06:14:00.134,846589,walk,0.0874,0.0977,1.0811,-3.2959,-11.7798,-7.6904
2025-05-29 06:14:00.136,846639,walk,0.0469,0.1304,0.9307,-10.8643,25.3296,-16.2964
2025-05-29 06:14:00.137,846689,walk,0.0293,0.3018,1.1577,-0.2441,1.5869,3.9673
2025-05-29 06:14:00.138,846739,walk,0.0596,0.3779,1.2173,-2.0142,-14.7705,5.7983
2025-05-29 06:14:00.139,846789,walk,-0.3662,-0.6851,2.7046,-29.8462,-13.6719,-5.5542
2025-05-29 06:14:00.354,846839,walk,-0.1567,-0.0005,1.9424,-3.418,18.2495,-8.1787
2025-05-29 06:14:00.355,846889,walk,0.0771,0.1138,1.2217,-6.2866,-5.6763,-6.958
2025-05-29 06:14:00.357,846939,walk,-0.2339,0.6328,0.5298,-10.6201,-1.2207,-6.5918
2025-05-29 06:14:00.358,846989,walk,-0.0508,0.1411,1.0493,0.1831,8.1787,2.4414
2025-05-29 06:14:00.359,847039,walk,0.0039,0.1895,1.0049,-2.4414,-5.7983,3.0518
2025-05-29 06:14:00.360,847089,walk,-0.458,-0.4468,2.2485,-32.4097,-5.6152,-8.5449
2025-05-29 06:14:00.361,847139,walk,-0.2334,-0.0391,1.7197,-9.4604,15.5029,-3.9673
2025-05-29 06:14:00.379,847189,walk,0.0117,-0.0562,1.1934,-1.5869,-5.7983,-2.1973
2025-05-29 06:14:00.543,847239,walk,-0.2871,-0.0937,2.0557,-3.8452,19.8364,-2.9297
2025-05-29 06:14:01.158,847289,walk,-0.0039,-0.2251,1.5679,-1.4648,6.1035,2.5024
2025-05-29 06:14:01.160,847339,walk,-0.0273,-0.0688,1.1094,-6.4697,-7.8125,6.2866
2025-05-29 06:14:01.161,847389,walk,-0.5898,-0.3457,2.6733,-28.8086,-4.0894,-10.9253
2025-05-29 06:14:01.162,847439,walk,-0.0708,-0.0635,1.6128,-7.7515,13.7329,-6.1646
2025-05-29 06:14:01.163,847489,walk,0.0933,-0.0508,0.9795,-3.1738,-1.8921,-2.3804
2025-05-29 06:14:01.164,847539,walk,-0.1904,-0.3193,1.9331,-1.0986,15.5029,-0.1221
2025-05-29 06:14:01.164,847589,walk,0.0625,-0.0981,0.9946,-0.061,2.6245,2.7466
2025-05-29 06:14:01.165,847639,walk,0.1094,-0.1128,0.7568,-1.77,-6.958,5.3711
2025-05-29 06:14:01.362,847689,walk,-0.395,-0.4375,2.3467,-22.1558,-3.9062,-9.5825
2025-05-29 06:14:01.364,847739,walk,-0.0669,-0.0757,1.3701,-8.9722,9.8877,-7.0801
2025-05-29 06:14:01.365,847789,walk,0.1055,-0.0747,0.9092,-7.8125,-2.8687,-5.0049
2025-05-29 06:14:01.366,847839,walk,0.0049,-0.3311,1.7998,-4.2725,19.043,-1.8921
2025-05-29 06:14:01.367,847889,walk,0.0117,-0.3999,1.0928,-3.54,1.0986,6.4087
2025-05-29 06:14:01.369,847939,walk,0.0854,0.0288,0.9888,-3.2959,-6.897,4.4556
2025-05-29 06:14:01.370,847989,walk,-0.3643,-0.3672,2.5137,-14.9536,-0.8545,-8.1787
2025-05-29 06:14:01.371,848039,walk,-0.0605,0.0181,1.4746,-9.8267,9.7656,-8.9722
2025-05-29 06:14:01.379,848089,walk,0.1592,-0.042,0.8174,-6.5918,-3.8452,-5.0659
