server_time,timestamp,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2025-05-29 06:01:21.189,88000,rest,0.0244,0.002,0.9932,-4.5166,-0.5493,-1.3428
2025-05-29 06:01:21.239,88050,rest,0.022,0.0044,0.9995,-4.5166,-0.5493,-1.4038
2025-05-29 06:01:21.291,88100,rest,0.0215,0.0015,1.0044,-4.5776,-0.4272,-1.4038
2025-05-29 06:01:21.341,88150,rest,0.021,0.0049,0.9971,-4.3945,-0.4883,-1.4038
2025-05-29 06:01:21.390,88200,rest,0.0225,0.0015,0.9956,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:21.440,88250,rest,0.021,0.0044,1.0005,-4.5776,-0.4272,-1.3428
2025-05-29 06:01:21.493,88300,rest,0.0234,0.0132,0.9951,-4.4556,-0.4272,-1.5259
2025-05-29 06:01:21.539,88350,rest,0.0195,0.0112,1.0,-4.5776,-0.4883,-1.4648
2025-05-29 06:01:21.589,88400,rest,0.021,0.0068,0.9966,-4.5776,-0.4272,-1.4648
2025-05-29 06:01:21.642,88450,rest,0.0215,0.0103,0.9961,-4.5166,-0.4883,-1.3428
2025-05-29 06:01:21.689,88500,rest,0.0229,0.0068,0.9932,-4.5166,-0.6104,-1.3428
2025-05-29 06:01:21.739,88550,rest,0.022,0.0054,0.9976,-4.5166,-0.4883,-1.3428
2025-05-29 06:01:21.790,88600,rest,0.0254,0.0103,0.9956,-4.5776,-0.5493,-1.2817
2025-05-29 06:01:21.840,88650,rest,0.022,0.0078,0.9941,-4.3945,-0.4272,-1.4648
2025-05-29 06:01:21.889,88700,rest,0.0229,0.0181,0.9966,-4.6997,-0.4883,-1.4038
2025-05-29 06:01:21.939,88750,rest,0.022,0.0117,0.9927,-4.4556,-0.4883,-1.3428
2025-05-29 06:01:21.990,88800,rest,0.0215,0.0005,0.9932,-4.4556,-0.5493,-1.4648
2025-05-29 06:01:22.040,88850,rest,0.0244,0.0068,0.9985,-4.4556,-0.5493,-1.2817
2025-05-29 06:01:22.089,88900,rest,0.0205,0.0195,0.9976,-4.5776,-0.4883,-1.4648
2025-05-29 06:01:22.141,88950,rest,0.0225,0.0078,0.998,-4.5166,-0.4272,-1.4648
2025-05-29 06:01:22.189,89000,rest,0.0215,0.0034,1.0,-4.5166,-0.4272,-1.4038
2025-05-29 06:01:22.239,89050,rest,0.022,0.0068,0.9976,-4.3945,-0.4883,-1.4038
2025-05-29 06:01:22.289,89100,rest,0.0215,0.0132,0.9956,-4.5166,-0.6104,-1.4038
2025-05-29 06:01:22.340,89150,rest,0.0229,0.0054,0.9966,-4.5166,-0.4272,-1.4648
2025-05-29 06:01:22.389,89200,rest,0.0239,0.0093,0.9995,-4.4556,-0.4272,-1.4648
2025-05-29 06:01:22.439,89250,rest,0.0244,0.0063,0.9961,-4.5166,-0.4272,-1.4648
2025-05-29 06:01:22.489,89300,rest,0.0229,0.0054,0.9966,-4.5776,-0.4883,-1.3428
2025-05-29 06:01:22.539,89350,rest,0.021,0.0054,0.9976,-4.5166,-0.4272,-1.3428
2025-05-29 06:01:22.589,89400,rest,0.0244,0.0107,0.9951,-4.5166,-0.4883,-1.4648
2025-05-29 06:01:22.640,89450,rest,0.0225,0.0181,0.9961,-4.4556,-0.4272,-1.4648
2025-05-29 06:01:22.689,89500,rest,0.0254,0.0039,0.9966,-4.6387,-0.4883,-1.4648
2025-05-29 06:01:22.739,89550,rest,0.0254,0.0078,0.9951,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:22.790,89600,rest,0.0239,0.0093,0.9961,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:22.839,89650,rest,0.021,0.0117,0.9976,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:22.890,89700,rest,0.0215,0.0098,1.0,-4.5776,-0.4272,-1.4038
2025-05-29 06:01:22.939,89750,rest,0.021,0.0059,0.9946,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:22.989,89800,rest,0.0225,-0.0059,0.9961,-4.5776,-0.4883,-1.4038
2025-05-29 06:01:23.039,89850,rest,0.0205,0.0088,0.998,-4.5166,-0.4883,-1.4038
2025-05-29 06:01:23.089,89900,rest,0.0254,0.0078,0.9971,-4.5776,-0.5493,-1.4038
